115,6682,1.0
115,2270,0.9565210689990635
115,64900,0.47958610224844594
115,36056,0.3550716757130305
115,163512,0.35444452782854424
115,89900,0.22965640951949845
115,109370,0.14562952350110425
115,6630,0.08447055281262555
115,37287,0.03512369021175782
115,6611,0.0
143,7370,1.0000000000000002
143,47525,0.9479306838911283
143,5767,0.4742895195891784
143,165421,0.2841300310279453
143,71418,0.1920249956071167
143,980,0.10734937931206343
143,25905,0.07101239732527892
143,91741,0.04345888452783639
143,116953,0.01743538028594227
143,110566,0.0
158,165421,1.0
158,2270,0.9501966476631154
158,47525,0.48672326173403746
158,163512,0.38749403544595507
158,7370,0.35947629990467267
158,5767,0.2381009338953498
158,25905,0.1462660114390154
158,134107,0.0854935175711482
158,79348,0.04034486725900144
158,110566,0.0
221,165421,1.0000000000000002
221,7370,0.03128038759595138
221,5767,0.031079110245600047
221,134107,0.016784164986930354
221,57772,0.016229017053690294
221,158101,0.015676993025386186
221,91741,0.015045690831726757
221,79348,0.009290317064290864
221,142115,0.004186470988672267
221,26228,0.0
239,165421,1.0
239,2270,0.9244844859605719
239,64900,0.4906087434175421
239,79348,0.36392778429647876
239,163512,0.3593277519392222
239,25905,0.23251646435350126
239,91741,0.14013357904033086
239,7370,0.08083458980593355
239,5767,0.03681356713895695
239,134107,0.0
278,985,0.9999999999999998
278,2270,0.9130850634368741
278,6682,0.4417805051885809
278,121374,0.2593902979022402
278,89900,0.16620483362965688
278,93988,0.10518929280240291
278,36056,0.06904585893475162
278,109370,0.041068515787329174
278,2066,0.01593399323130204
278,37287,0.0
579,79348,1.0
579,2270,0.9690401052685709
579,64900,0.4941335747449536
579,165421,0.36544991630186624
579,89900,0.365157782302534
579,36056,0.2384930393994677
579,26228,0.15190535384561904
579,163512,0.08403188197682909
579,5137,0.03852232976517461
579,134107,0.0
607,54910,1.0
607,47525,0.9024682739951069
607,165421,0.45263569112377194
607,1053,0.2675093545904527
607,5477,0.1799067026055849
607,151759,0.12455884508464493
607,145150,0.08450485109461939
607,71418,0.04619528740203052
607,7370,0.014599429780932122
607,114554,0.0
609,89900,0.9999999999999998
609,2270,0.9197555407465552
609,64900,0.47567636852264666
609,26228,0.3767949428399013
609,36056,0.36421579684390665
609,99675,0.2402842345620954
609,79348,0.15794352168819564
609,6682,0.08575930543624449
609,129011,0.039371733972288825
609,37287,0.0
630,7370,1.0
630,64900,0.8934763436201769
630,5767,0.4593523420090484
630,165421,0.27909825652037623
630,79348,0.18293527222336406
630,25905,0.12414062636588888
630,91741,0.08374373777320801
630,57772,0.04890290722502774
630,134107,0.015755305605065356
630,26228,0.0
655,34435,0.9999999999999999
655,64900,0.9237002701798845
655,47525,0.44483359775319997
655,2270,0.31907550329766066
655,4708,0.2404227495567054
655,163512,0.23769929656635103
