115,1721,1.0
115,1917,0.99
115,318,0.98
115,2396,0.97
115,2628,0.96
115,480,0.95
115,2028,0.94
115,2858,0.93
115,858,0.92
115,356,0.91
143,593,1.0
143,1721,0.99
143,110,0.98
143,4973,0.97
143,260,0.96
143,318,0.95
143,2028,0.94
143,1198,0.93
143,1193,0.92
143,4993,0.91
158,593,1.0
158,1917,0.99
158,3578,0.98
158,2028,0.97
158,260,0.96
158,1198,0.95
158,356,0.94
158,2683,0.93
158,3623,0.92
158,1197,0.91
221,1093,1.0
221,3107,0.99
221,2722,0.98
221,1680,0.97
221,2013,0.96
221,1269,0.95
221,593,0.94
221,2371,0.93
221,2002,0.92
221,1186,0.91
239,1914,1.0
239,1285,0.99
239,2003,0.98
239,2002,0.97
239,342,0.96
239,2455,0.95
239,1372,0.94
239,1876,0.93
239,1376,0.92
239,1722,0.91
278,1285,1.0
278,2003,0.99
278,2002,0.98
278,2455,0.97
278,1876,0.96
278,1372,0.95
278,2126,0.94
278,1376,0.93
278,3917,0.92
278,1892,0.91
579,4973,1.0
579,40815,0.99
579,5618,0.98
579,3147,0.97
579,59315,0.96
579,2959,0.95
579,6377,0.94
579,7153,0.93
579,318,0.92
579,109487,0.91
607,593,1.0
607,4973,0.99
607,110,0.98
607,1721,0.97
607,3578,0.96
607,318,0.95
607,1198,0.94
607,858,0.93
607,2028,0.92
607,356,0.91
609,905,1.0
609,1964,0.99
609,3730,0.98
609,5291,0.97
609,39292,0.96
609,3462,0.95
609,3814,0.94
609,5878,0.93
609,1945,0.92
609,3307,0.91
630,344,1.0
630,349,0.99
630,457,0.98
630,410,0.97
630,110,0.96
630,317,0.95
630,2,0.94
630,225,0.93
630,552,0.92
630,588,0.91
655,593,1.0
655,780,0.99
655,648,0.98
655,110,0.97
655,778,0.96
655,260,0.95
655,1,0.94
655,608,0.93
655,318,0.92
655,733,0.91
721,2,1.0
721,434,0.99
721,337,0.98
721,588,0.97
721,165,0.96
721,282,0.95
721,329,0.94
721,595,0.93
721,587,0.92
721,509,0.91
765,1721,1.0
765,344,0.99
765,457,0.98
765,260,0.97
765,1234,0.96
765,920,0.95
765,2396,0.94
765,509,0.93
765,480,0.92
765,1278,0.91
794,4973,1.0
794,5816,0.99
794,6539,0.98
794,3147,0.97
794,2762,0.96
794,2959,0.95
794,7022,0.94
794,32587,0.93
794,4310,0.92
794,2858,0.91
824,3578,1.0
824,2692,0.99
824,318,0.98
824,2571,0.97
824,2959,0.96
824,7153,0.95
824,4995,0.94
824,296,0.93
824,2762,0.92
824,5445,0.91
976,593,1.0
976,2002,0.99
976,780,0.98
976,110,0.97
976,2078,0.96
976,260,0.95
976,2383,0.94
976,318,0.93
976,720,0.92
976,1198,0.91
997,5618,1.0
997,111759,0.99
997,4226,0.98
997,109487,0.97
997,2959,0.96
997,3147,0.95
997,4993,0.94
997,6016,0.93
997,79132,0.92
997,59315,0.91
1022,593,1.0
1022,1721,0.99
1022,2692,0.98
1022,4973,0.97
1022,110,0.96
1022,3578,0.95
1022,2997,0.94
1022,2762,0.93
1022,3147,0.92
1022,260,0.91
1104,111759,1.0
1104,1682,0.99
1104,593,0.98
1104,79132,0.97
1104,112852,0.96
1104,6377,0.95
1104,54286,0.94
1104,34405,0.93
1104,69844,0.92
1104,6874,0.91
1114,593,1.0
1114,1721,0.99
1114,1682,0.98
1114,1917,0.97
1114,5618,0.96
1114,778,0.95
1114,2692,0.94
1114,318,0.93
1114,260,0.92
1114,2571,0.91
1178,4973,1.0
1178,54272,0.99
1178,5618,0.98
1178,6934,0.97
1178,2571,0.96
1178,318,0.95
1178,58559,0.94
1178,8360,0.93
1178,3147,0.92
1178,2959,0.91
1231,593,1.0
1231,316,0.99
1231,457,0.98
1231,2,0.97
1231,434,0.96
1231,552,0.95
1231,780,0.94
1231,337,0.93
1231,648,0.92
1231,231,0.91
1264,1407,1.0
1264,1672,0.99
1264,1488,0.98
1264,1719,0.97
1264,2333,0.96
1264,1616,0.95
1264,1665,0.94
1264,1446,0.93
1264,920,0.92
1264,1597,0.91
1394,4973,1.0
1394,5618,0.99
1394,27773,0.98
1394,46578,0.97
1394,109487,0.96
1394,116797,0.95
1394,92259,0.94
1394,4226,0.93
1394,112556,0.92
1394,6016,0.91
1395,593,1.0
1395,110,0.99
1395,1721,0.98
1395,344,0.97
1395,4973,0.96
1395,318,0.95
1395,480,0.94
1395,2028,0.93
1395,356,0.92
1395,2628,0.91
1418,780,1.0
1418,112,0.99
1418,140,0.98
1418,653,0.97
1418,79,0.96
1418,593,0.95
1418,141,0.94
1418,25,0.93
1418,788,0.92
1418,494,0.91
1439,4203,1.0
1439,2015,0.99
1439,459,0.98
1439,1611,0.97
1439,2111,0.96
1439,1023,0.95
1439,896,0.94
1439,2287,0.93
1439,3678,0.92
1439,4333,0.91
1443,1680,1.0
1443,3107,0.99
1443,1093,0.98
1443,593,0.97
1443,2002,0.96
1443,260,0.95
1443,1061,0.94
1443,720,0.93
1443,2968,0.92
1443,2881,0.91
1479,648,1.0
1479,112,0.99
1479,140,0.98
1479,79,0.97
1479,832,0.96
1479,653,0.95
1479,761,0.94
1479,788,0.93
1479,141,0.92
1479,637,0.91
1483,1721,1.0
1483,2692,0.99
1483,593,0.98
1483,4973,0.97
1483,2805,0.96
1483,110,0.95
1483,2722,0.94
1483,2841,0.93
1483,2028,0.92
1483,3147,0.91
1511,593,1.0
1511,1721,0.99
1511,110,0.98
1511,780,0.97
1511,260,0.96
1511,1198,0.95
1511,318,0.94
1511,2028,0.93
1511,4993,0.92
1511,858,0.91
1515,593,1.0
1515,780,0.99
1515,648,0.98
1515,110,0.97
1515,344,0.96
1515,260,0.95
1515,318,0.94
