115,153,1.0000000000000002
115,165,0.595665990952728
115,592,0.49263223867845807
115,349,0.4476939071383337
115,150,0.3775784658743444
115,590,0.2577194689433411
115,329,0.162132956707574
115,588,0.04106529158963279
115,595,0.01157013406059959
115,344,0.0
143,153,1.0000000000000002
143,165,0.7022562971005033
143,592,0.5551606036316266
143,150,0.5333302872002201
143,349,0.4988778305213166
143,590,0.4457547241300268
143,380,0.3661615544472825
143,595,0.1410269266531814
143,329,0.06350845533871485
143,344,0.0
158,153,1.0
158,165,0.6660313299746843
158,590,0.48410347905509754
158,592,0.47432383417976687
158,380,0.3746831866724021
158,329,0.1827516892786123
158,231,0.17243941328571233
158,344,0.1720428806041756
158,588,0.09800740144929665
158,434,0.0
221,153,1.0
221,165,0.6722531776071645
221,150,0.4944281575267757
221,590,0.3973379863220565
221,592,0.3305220117346961
221,380,0.3177628762836848
221,349,0.29110130557670244
221,595,0.14323639966763757
221,329,0.07616635086855927
221,588,0.0
239,153,1.0000000000000002
239,165,0.7042327774094199
239,592,0.5864507904408256
239,150,0.5352866980933848
239,349,0.5269152400378962
239,590,0.4484544511993793
239,380,0.3680385905577943
239,595,0.1328659799223939
239,329,0.052970861420123194
239,344,0.0
278,592,1.0
278,349,0.9423134979503529
278,153,0.6370079687222914
278,150,0.43159022773562494
278,165,0.3767004049634597
278,590,0.3325200216720181
278,344,0.2606644226182757
278,380,0.24035159307444243
278,434,0.010821943427519187
278,595,0.0
579,153,1.0000000000000002
579,165,0.6289558761431475
579,592,0.4876192917220121
579,349,0.4410341711925929
579,150,0.42686763203531064
579,590,0.31699139496575346
579,380,0.2262070991315548
579,329,0.14614172082535304
579,595,0.022260602401820817
579,344,0.0
607,153,0.9999999999999998
607,165,0.6663500588465514
607,150,0.48555215232147053
607,592,0.3983091581357916
607,590,0.3867128851770818
607,349,0.3588323119670229
607,380,0.305920005470931
607,595,0.1303750888383206
607,329,0.06269656361184239
607,344,0.0
609,153,1.0
609,165,0.6351068132815212
609,150,0.4386916113148267
609,592,0.41382946778267304
609,349,0.37436503822097045
